codigo,pib_0,pib_1,pib_2,pib_3,pib_4,pib_5,pib_6,pib_7,pib_8,pib_9,pib_10,pib_11,pib_12,pib_13,pib_14,pib_15,pib_16
2606408,1017797.881,935712.319,949021.43,854680.661,752719.16,646684.739,548708.476,383930.77,343612.704,305685.092,276069.022,239946.542,210421.388,194394.287,170075.85,144519.228,123935.613
2606507,144559.329,133903.616,116667.706,103853.543,94871.311,81881.773,72340.492,71203.181,62481.142,50838.784,42118.663,39007.908,36282.789,31330.724,27136.627,26243.752,21791.832
2606606,255483.897,228962.532,217210.484,186120.082,176975.173,165853.237,156426.085,123758.281,110341.545,96998.097,78021.277,68100.482,52024.854,50237.6,39397.214,35921.892,28998.629
2606705,56412.407,53019.058,51812.945,41027.99,38546.937,38309.56,35655.263,38684.47,33114.081,28718.132,27721.483,23675.807,20362.737,17093.818,15251.594,12323.885,11004.849
2606804,2357428.422,2520261.213,2342658.766,1960412.18,1581025.162,1420640.112,1244019.265,1072345.697,960057.316,728723.608,663865.963,596572.578,568098.073,551315.997,449211.794,395013.511,329075.284
2606903,79362.59,72579.728,71593.445,58892.512,54486.797,51405.963,44467.489,46000.969,41801.719,35087.502,34311.736,29595.777,25547.508,22618.063,20137.743,17128.959,16146.112
2607000,155614.514,140278.729,128620.397,110578.051,117425.387,95746.636,81520.111,67365.923,57318.383,52467.879,47859.332,41535.555,32325.485,26440.125,22640.198,18754.457,16605.893
2607109,33294.762,37079.128,34221.134,27235.683,28031.333,27875.082,21277.16,21617.891,18938.102,17417.138,17204.962,14792.554,12254.774,12201.662,10895.285,8101.079,8759.531
2607208,10733637.884,8325554.496,7192677.061,7895299.372,7286940.372,5791875.284,5404486.367,6884363.398,6092471.787,5345986.723,4331219.024,3991586.444,2986572.319,2309135.948,1990966.275,1545156.247,1380166.278
2607307,255457.895,235668.669,212760.995,206381.305,177760.928,150626.453,131969.811,110520.905,94727.155,80099.577,70811.549,57870.772,55501.429,48185.619,50495.71,47091.687,43341.677
2607406,53164.181,49752.428,53927.521,42857.635,41136.556,38327.729,30961.397,23483.838,20881.448,19260.039,15949.844,15815.18,15888.387,13788.675,13721.284,13806.166,8989.399
2607505,192715.51,174405.084,165890.327,162748.618,151119.675,152551.637,137037.133,153139.98,137194.822,111528.526,91684.304,76171.399,64835.399,57919.305,46523.275,41968.361,40745.855
2607604,223192.565,208741.813,213944.035,179020.88,142852.201,128189.009,108150.496,96312.641,81642.042,76240.108,74810.693,66220.23,58170.472,58562.861,52635.061,44579.631,39871.996
2607653,467983.582,379556.591,358830.915,270184.181,244178.983,238508.055,214506.414,176342.264,157887.145,134153.683,133087.636,106307.387,96267.888,93808.205,81606.562,66999.639,59156.724
2607703,94190.764,87567.811,84984.24,66954.181,61090.081,64066.142,54543.485,50330.164,42252.127,40906.43,38270.894,32626.376,29536.147,27958.15,25214.155,20778.939,19634.564
2607752,1261675.83,1313938.714,1364119.129,1108224.586,660574.568,515084.859,464779.754,486338.448,494939.465,420023.841,405356.332,362542.226,356829.679,388005.557,318780.842,269136.526,215087.146
2607802,130656.519,152428.173,141569.404,116692.979,142876.261,223289.461,144366.762,72440.911,59004.854,51964.165,50888.148,40742.27,37755.131,37620.267,33584.809,28659.098,25561.566
2607901,13470923.788,13324824.52,13449682.86,12089770.596,10484473.183,8684332.003,7586200.13,7286182.395,6403713.901,5588105.752,4738151.83,4221244.576,3847826.024,3334132.747,2817889.575,2427625.065,2167342.721
2607950,89751.53,79377.56,77683.365,67533.487,59833.044,61326.137,56164.268,47623.351,43090.718,37952.846,34646.297,29128.278,27339.359,23219.038,22939.962,37863.459,27364.121
2608008,115189.676,104474.908,102360.176,92670.246,90482.183,78902.217,69386.613,59932.21,52534.178,45964.807,42022.676,36838.63,32565.595,28459.377,26399.207,24039.583,19998.088
2608057,107689.632,104062.701,103377.319,94088.848,80980.573,68869.76,62557.274,55787.794,45816.524,37460.135,35510.774,32586.135,28708.197,26250.429,23389.837,19045.682,16032.894
2608107,234303.056,215544.878,215587.586,201565.31,176603.803,151375.528,129161.291,121590.682,102427.481,89481.528,81217.676,68983.096,59729.58,53526.626,48924.945,43157.09,37465.846
2608206,122353.36,109098.318,95119.558,86919.994,151200.757,114605.328,118083.119,95172.855,77385.535,64718.744,66692.871,65665.365,62766.259,59760.52,60186.987,52292.015,49735.013
2608255,94283.77,82950.35,72548.425,70032.232,64109.416,52782.65,47854.165,52028.92,42705.848,37730.244,30567.825,26385.226,24088.859,21564.53,18320.099,15441.234,12077.737
2608305,138504.187,119276.55,111481.888,103404.693,85648.443,74437.452,64570.079,70736.527,54559.918,49136.996,43118.938,37477.463,34587.52,32241.331,26594.132,22781.396,18543.91
2608404,101387.204,90683.463,86270.019,80409.456,75293.345,88351.462,63127.999,61258.313,56403.266,47867.322,45556.043,39158.162,33444.172,29232.125,29372.258,22678.265,18834.276
2608453,201652.157,165925.406,151023.364,125279.982,107637.356,94146.824,81572.901,60598.15,50692.039,48443.641,43925.622,40719.05,33146.863,33086.163,27413.78,22110.637,18820.31
2608503,289277.376,266120.176,237967.978,197247.146,219277.742,199513.825,205505.218,200368.205,142503.968,117465.905,114680.552,139607.349,118298.664,108587.901,71523.032,66101.501,49979.259
2608602,104623.54,94732.092,88209.197,69555.439,64257.33,56247.966,48887.244,49030.545,42849.092,39393.908,33765.217,28463.646,25626.09,22768.227,19853.768,17420.285,14439.135
2608701,94541.976,92973.337,88185.339,79803.311,74566.204,67923.351,61841.439,55450.604,49752.846,45710.338,42108.74,37494.642,32417.151,29245.343,27231.481,24372.458,21180.774
2608750,276203.989,256750.721,257088.48,263259.418,206925.595,189173.897,181351.912,201781.696,179246.872,163374.312,133995.541,114966.258,96165.168,88063.891,75256.718,58854.369,50463.77
2608800,410655.378,367334.992,381596.574,324635.943,267354.77,229514.689,191950.731,169061.28,143032.253,139573.06,123523.223,107560.412,95989.302,80242.971,71277.022,61234.87,53995.365
2608909,690070.263,607820.304,597236.401,539835.013,476888.664,395026.605,351642.62,270836.514,241613.245,219857.682,201537.791,182844.887,164005.456,152720.692,143608.439,127986.907,112031.202
2609006,246789.468,224987.252,213842.843,185923.073,166151.399,140859.418,127859.212,97374.025,83312.533,74473.347,72876.642,64064.229,56870.256,52351.98,46334.324,44637.752,37832.689
2609105,182578.488,101404.103,115314.588,102931.048,102650.637,81900.481,81178.777,46952.963,42160.831,39719.548,36922.107,26995.921,23049.539,20473.763,26077.573,37429.685,16634.777
2609154,112099.254,101471.907,98421.714,87796.45,78257.32,79576.389,67476.175,61463.223,50972.079,41951.403,35210.351,26423.97,22459.782,18052.654,16446.279,14843.528,12516.265
2609204,78639.816,70628.807,67940.252,65215.917,60375.276,89748.624,82831.89,81413.31,70775.265,56284.167,50772.733,49419.877,41417.264,34223.608,30211.037,28574.932,29907.194
2609303,141279.947,126355.008,118713.994,104043.301,87733.814,78248.257,68525.787,59395.747,47441.803,43238.926,41512.949,33600.629,26515.037,23676.561,20033.582,19630.68,16736.311
2609402,632356.41,567982.512,560229.013,488626.324,413526.901,377377.595,342814.07,275940.819,233994.341,206258.923,196543.617,169815.1,148343.742,139333.941,114428.968,92655.067,89083.112
2609501,460005.834,423491.673,402375.193,349619.009,320059.552,268489.011,235999.671,199525.435,166730.579,148018.862,145111.107,126379.602,114905.145,114075.336,101599.344,86021.96,77726.073
2609600,5272902.486,5272571.782,5348686.197,4899994.571,4404632.432,3889368.954,3479822.976,2604916.851,2374137.333,2159841.42,2007751.939,1886466.951,1563114.963,1360718.976,1278046.219,1082318.6,1024205.178
2609709,311889.327,261419.882,225018.824,199940.34,176544.617,140990.781,126101.115,92365.509,81005.226,71913.428,69921.012,61201.329,51191.76,47914.469,43787.974,43954.944,32427.108
2609808,215267.689,158912.885,150079.959,138099.189,114678.477,99014.061,112158.815,102745.587,88057.509,60246.903,50564.678,51305.803,43361.928,46474.073,28516.174,29793.129,23863.849
2609907,552951.476,501423.226,493483.232,435273.268,380335.438,332911.152,302984.986,268196.597,231556.411,201331.974,179558.394,153548.146,130238.63,116299.094,115200.381,98522.601,93878.4
2610004,819634.4,784771.848,813565.672,760503.243,653201.158,554135.065,484106.683,405762.666,344641.685,304733.695,262206.851,220609.732,194337.17,161248.465,152661.991,132138.525,117125.362
2610103,72680.49,63865.017,56937.349,49783.842,43493.209,40237.634,36328.562,33629.043,33819.212,30218.439,27480.465,24894.088,22310.073,21264.132,17660.101,15973.188,13710.955
2610202,163835.663,159628.802,152973.715,137346.378,126485.0,113805.572,103495.445,89792.503,80349.253,68301.834,62319.642,55007.189,48514.329,45153.138,39463.942,36260.627,31691.79
2610301,196303.163,106861.772,74543.638,63151.185,65799.213,56703.777,48322.89,52427.068,43395.694,37222.891,28464.323,23929.398,21350.011,20051.365,17005.41,14779.68,15254.899
2610400,165675.817,152050.331,157954.564,143152.609,137221.489,120581.769,103284.234,90381.745,74550.499,67284.76,57951.25,53467.149,42300.423,39083.353,38407.893,33502.077,30317.546
2610509,207359.123,185143.686,189464.904,164441.158,145120.979,137799.94,124260.341,106781.319,92980.481,80531.414,74809.698,63566.519,56072.82,50318.031,46057.237,43720.53,36173.768
2610608,643215.72,596612.524,514209.351,457880.961,435135.271,351103.804,310726.338,224921.505,194802.268,176422.406,156539.144,142789.067,114765.497,116184.818,105712.901,90558.22,79089.795
2610707,3816017.22,4001582.149,4182899.857,3772154.117,3454292.757,2723358.854,2155696.093,1821543.765,1613792.273,1364631.784,1223472.394,1081933.159,995790.151,887111.555,838610.819,766319.964,697172.963
2610806,225543.79,206288.507,150838.402,147308.93,125969.643,115959.438,104870.3,120960.204,112946.73,94958.828,82436.987,70295.97,58303.467,52427.057,42648.121,33064.384,29784.335
2610905,643016.252,633188.807,604085.639,555170.163,487065.678,388134.958,353864.254,295993.914,270464.474,237497.487,212783.266,183342.568,155319.058,138148.501,133380.109,122660.687,109516.409
2611002,897996.269,855688.065,580015.361,443407.363,1067584.452,891556.835,932345.377,501323.349,603522.709,510092.839,435669.001,450321.138,513176.896,426135.608,354244.063,374012.785,287208.749
2611101,5794761.136,5550216.702,5325907.49,4882784.572,4441302.091,3781199.99,3434155.106,2324725.647,2362785.456,1925412.843,1772664.99,1670472.972,1530758.258,1420288.223,1038247.601,798113.661,725486.065
2611200,78918.868,74298.893,72964.834,66423.292,59869.053,55305.708,50005.068,42416.779,41083.058,37048.699,33366.347,30994.555,25423.479,21856.592,19575.801,17440.64,16005.741
2611309,337145.725,316183.963,298835.647,250984.762,224131.367,193836.257,161600.959,109688.083,91015.384,82553.74,77169.282,70517.461,59115.517,54498.467,48130.219,47945.895,39845.612
2611408,174508.618,140480.936,131693.252,130795.339,126547.011,127795.437,131398.731,48898.515,60373.758,61100.616,66661.209,54367.575,46988.527,53292.3,43229.932,30771.917,25736.451
2611507,192698.79,172929.059,166485.135,143410.549,139309.827,156238.315,150188.904,99369.067,74141.724,62132.379,56635.237,50810.857,44228.704,43129.848,40123.995,33309.91,30932.196
2611533,48895.974,41156.676,42973.39,37302.026,33875.113,32454.228,25990.2,27095.188,23338.369,20723.189,19689.851,16373.676,14301.962,14022.044,13656.899,10006.287,9652.565
2611606,49544087.539,48059861.117,50515887.406,46771182.773,42890605.697,37630878.614,33369680.565,24720436.367,22470885.584,20689606.652,18316659.452,16324072.733,14425016.935,13104683.724,12602473.319,10642915.297,9811667.887
2611705,153143.864,157549.666,160183.951,132413.043,120761.175,102769.791,95539.26,91225.791,70901.3,61906.115,56662.936,47474.796,40383.471,36473.432,32305.416,29631.52,25430.183
2611804,412186.804,368780.017,373601.176,329983.268,305727.495,286722.251,265945.473,219329.051,182538.753,144657.677,143866.279,129933.143,113717.633,106976.749,93294.421,86210.974,74220.357
2611903,274832.437,247717.194,229495.539,214780.362,228327.211,192834.798,185176.01,155488.412,133358.677,127525.521,148014.969,122841.364,99480.721,84424.628,84653.948,74605.802,65369.611
2612000,151811.434,136802.631,121147.997,102350.296,105325.344,104247.75,95252.732,61963.228,56104.867,48282.706,43732.791,42389.751,34979.845,30526.997,26679.226,21699.309,18327.928
2612109,58308.162,51680.763,49469.736,43978.798,41448.741,41404.46,37426.799,26390.63,22921.645,20087.324,17836.367,15947.46,13579.239,12632.388,11490.727,10228.733,9468.94
2612208,785761.309,744482.304,776670.524,658743.999,799997.72,882514.188,858893.71,317388.486,275114.267,235620.765,204497.962,186084.573,152680.287,144095.918,139123.512,117955.014,108330.398
2612307,120170.282,110964.321,106996.628,92904.997,81894.295,72844.322,65962.56,62805.658,56655.574,47242.225,41214.926,35817.611,31091.983,27545.97,23958.293,22134.887,19647.622
2612406,178108.48,169493.581,162989.262,147156.806,131543.103,113985.1,102756.99,83536.225,71515.491,64862.973,55807.993,50271.434,42414.682,39106.749,35148.144,31298.904,30011.139
2612455,98028.006,91093.64,88522.772,78769.2,67642.562,64205.784,53711.643,54184.767,47559.053,34927.718,32340.874,26493.378,22110.422,20207.927,19065.491,15977.658,16013.158
2612471,79054.419,68588.344,67243.585,57868.831,50397.404,46040.273,42446.476,36943.69,34115.368,28609.578,26584.312,22083.047,19050.609,17771.344,15929.324,14350.029,12769.703
2612505,1306219.27,1247035.751,1261071.841,1112948.03,1017658.923,852564.229,727015.458,400885.309,383293.915,330492.618,290396.368,239434.605,206784.872,179757.2,168671.471,146300.985,120447.828
2612554,82662.179,75239.38,73970.23,63204.085,58601.986,54273.958,49850.628,45567.065,40151.057,31997.265,31209.893,27105.597,22435.602,20231.182,19090.186,15437.169,14409.203
2612604,434835.059,431806.882,442531.08,419963.214,342768.34,280808.95,285501.615,237751.339,280783.541,209113.632,203426.313,180666.355,154448.202,128079.651,105693.931,84926.051,70306.512
2612703,94993.226,85053.363,80695.591,71841.597,71173.595,66068.464,55950.396,48626.441,42345.499,37203.776,32861.335,27551.067,22599.987,21782.303,19443.821,17071.513,15097.429
2612802,76177.655,66654.597,62193.448,54308.717,50430.505,48966.685,37797.2,36561.504,32595.358,29170.458,27378.376,24876.904,22502.368,19900.073,19246.19,15585.281,15444.567
2612901,97891.888,79765.489,76590.972,69032.582,67420.017,63465.049,50215.143,38382.987,34419.444,31272.492,27388.519,26067.965,20512.945,18831.545,17078.771,15603.317,15194.731
2613008,960407.289,836828.565,734693.23,649596.898,595750.093,491223.44,348342.405,272651.998,230102.946,210798.605,174460.773,159328.442,121590.977,141558.764,104509.125,87650.476,77257.947
2613107,322309.825,317449.157,303403.797,249658.055,216121.735,195543.693,167384.764,132669.787,114012.495,101907.802,94541.985,82566.19,71581.654,62153.469,58898.434,53555.552,46720.15
2613206,201249.838,160587.267,159139.638,150420.311,129386.945,109290.804,97078.788,95544.125,73697.394,74031.908,61849.926,51519.371,52461.873,46618.857,36508.521,32280.352,24293.515
2613305,153200.321,143237.699,132181.58,119287.702,115770.913,123575.594,121435.546,88826.198,74368.503,64994.336,59258.086,60424.294,50340.967,45543.633,42697.92,35366.769,34799.841
2613404,193308.526,179211.876,205034.548,181662.303,163463.113,126570.955,93312.971,73032.653,61889.878,54359.846,49577.182,41757.874,38757.219,34148.671,32066.512,30450.764,24250.376
2613503,246295.698,220638.078,227599.537,203230.808,186195.611,167992.786,143040.728,123320.595,108710.49,97076.715,93584.906,79191.201,70962.253,66221.045,56543.082,56130.699,48813.345
2613602,298560.979,298657.306,298309.63,243015.59,206379.304,182920.176,162589.073,141741.258,131039.396,119100.17,107417.957,90681.425,75910.78,71825.115,66415.984,55536.671,52302.265
2613701,1060104.287,979003.892,910031.699,819448.171,1047665.894,796682.234,553855.592,438089.315,368987.642,310031.499,286443.021,262578.159,252735.481,238798.437,230279.941,185742.254,154526.776
2613800,230966.19,188903.259,208882.138,162083.663,138315.072,119289.238,98701.555,74115.769,73006.146,63148.772,66575.839,57834.612,47984.748,42701.426,36710.663,45173.655,28994.287
2613909,1288245.525,1228481.739,1252558.217,1090726.186,1027707.673,902031.602,746908.34,551429.785,498563.791,433131.48,362533.078,309994.814,259930.338,234225.769,215434.981,177378.864,156448.345
2614006,134769.058,118648.663,114302.117,105813.353,98463.121,88883.921,73744.43,69336.901,60726.781,50958.651,44602.759,39139.519,34393.529,30862.602,28420.891,24942.098,21126.108
2614105,284244.011,270546.374,252696.227,225297.996,210999.711,190651.189,201492.856,163770.656,135409.839,112843.848,103057.984,93239.345,82135.2,71505.261,64201.41,59517.14,52405.695
2614204,562758.077,507263.791,486855.934,422508.458,411496.077,369840.705,358797.431,221454.656,183327.933,165485.326,165832.967,146921.407,135895.587,112068.622,104919.294,88744.767,76514.298
2614303,79994.408,69916.678,75836.722,68026.376,60751.883,51587.063,48480.461,43239.003,37250.955,32470.629,30578.295,27414.617,23849.118,22364.821,19370.749,17350.735,16763.812
2614402,38876.367,37010.97,37974.163,33767.932,29674.973,28780.813,25158.756,23006.205,17963.408,17101.01,16275.24,13403.665,11718.742,11477.626,9951.413,7982.327,7226.097
